project,precinct,building,base_surf,surf_type,surf_id,surf_area,surf_irr,surf_cx,surf_cy,surf_cz,surf_nx,surf_ny,surf_nz
jl-bahagia,prc-00,blk-29,roof-04,PV-module,28,2.584386,1620.93,124.150723,-83.024455,-56.159982,-0.137688,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,29,2.584382,1614.11,124.841702,-82.125285,-56.159982,-0.137689,0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,30,2.584384,1609.14,125.532673,-81.226115,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,31,2.584384,1602.24,126.223652,-80.326945,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,32,2.584392,1584.42,126.914639,-79.427775,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,33,2.58439,1565.88,127.605618,-78.528605,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,34,2.584386,1551.75,128.296597,-77.629435,-56.159982,-0.137688,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,35,2.584384,1547.8,128.987576,-76.730265,-56.159982,-0.137688,0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,36,2.58438,1552.63,129.678555,-75.831095,-56.159982,-0.137689,0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,37,2.584384,1585.26,130.369518,-74.931925,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,38,2.584384,1605.91,131.060497,-74.032755,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,39,2.584384,1616.54,131.751477,-73.133585,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,40,2.584384,1615.27,132.442456,-72.234416,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,41,2.584379,1624.02,133.133435,-71.335253,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,42,2.584389,1623.08,133.824414,-70.436083,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,43,2.584379,1626.95,134.515393,-69.536913,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,44,2.584384,1633.5,135.206372,-68.637743,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,45,2.584384,1631.39,135.897351,-67.738574,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,46,2.584384,1631.89,136.58833,-66.839404,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,47,2.584384,1629.75,137.279309,-65.940234,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,48,2.584374,1635.53,137.970288,-65.041071,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,49,2.584374,1629.99,138.661267,-64.141902,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,50,2.584384,1635.0,139.352246,-63.242735,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,51,2.584381,1633.18,140.043225,-62.343565,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,52,2.584381,1635.1,140.734204,-61.444396,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,53,2.584384,1636.19,141.425183,-60.545226,-56.159982,-0.137689,0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,54,2.584382,1584.35,123.565616,-88.295461,-56.159982,0.137689,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,55,2.584386,1605.55,124.256595,-87.396291,-56.159982,0.137688,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,56,2.584396,1610.45,124.947574,-86.497137,-56.159982,0.137688,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,57,2.584386,1604.19,125.638553,-85.597967,-56.159982,0.137688,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,58,2.58439,1597.72,126.329532,-84.698797,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,59,2.584382,1583.37,127.020511,-83.799627,-56.159982,0.137689,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,60,2.584384,1561.46,127.71149,-82.900457,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,61,2.584384,1527.58,128.402469,-82.001287,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,62,2.584384,1455.27,129.093448,-81.102117,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,63,2.584379,1579.99,134.62128,-73.908765,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,64,2.584389,1596.35,135.312259,-73.009595,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,65,2.584379,1613.28,136.003238,-72.110425,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,66,2.584384,1622.19,136.694217,-71.211263,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,67,2.584384,1626.09,137.385196,-70.312093,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,68,2.584384,1626.9,138.076175,-69.412923,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,69,2.58438,1632.0,138.767154,-68.513753,-56.159982,0.137689,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,70,2.584397,1630.07,139.458133,-67.614583,-56.159982,0.137688,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,71,2.584393,1636.32,140.149112,-66.715414,-56.159982,0.137688,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,72,2.584393,1641.72,140.840091,-65.816244,-56.159982,0.137688,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,73,2.584407,1640.79,141.53107,-64.917074,-56.159982,0.137688,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,74,2.584398,1640.42,142.222049,-64.017904,-56.159982,0.137688,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,75,2.584402,1647.9,142.913028,-63.118734,-56.159982,0.137688,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,76,2.584397,1648.43,143.604007,-62.219564,-56.159982,0.137688,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,77,2.584382,1476.27,105.083545,-104.126043,-56.159982,0.137689,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,78,2.58439,1506.93,105.774524,-103.226873,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,79,2.58439,1513.42,106.465503,-102.327703,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,80,2.58439,1525.41,107.156482,-101.428533,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,81,2.584386,1523.92,107.847461,-100.529363,-56.159982,0.137688,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,82,2.584396,1533.35,108.53844,-99.630193,-56.159982,0.137688,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,83,2.584386,1536.7,109.229419,-98.731031,-56.159982,0.137688,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,84,2.58439,1536.97,109.920398,-97.831861,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,85,2.58439,1537.8,110.611377,-96.932691,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,86,2.584382,1537.01,111.302349,-96.033521,-56.159982,0.137689,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,87,2.584384,1537.47,111.993328,-95.134351,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,88,2.584384,1537.51,112.684307,-94.235181,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,89,2.584379,1536.63,113.375286,-93.336011,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,90,2.584379,1537.94,114.066265,-92.436841,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,91,2.584382,1539.13,114.757236,-91.537679,-56.159982,0.137689,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,92,2.58439,1548.67,115.448215,-90.638509,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,93,2.58439,1553.62,116.139194,-89.739339,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,94,2.58439,1569.05,116.830173,-88.840169,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,95,2.58439,1593.46,117.521152,-87.940999,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,96,2.584386,1611.69,118.212131,-87.04183,-56.159982,0.137688,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,97,2.584396,1610.95,118.90311,-86.14266,-56.159982,0.137688,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,98,2.584386,1623.71,119.594089,-85.24349,-56.159982,0.137688,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,99,2.58439,1614.79,120.285068,-84.34432,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,100,2.584382,1620.76,120.976047,-83.44515,-56.159982,0.137689,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,101,2.584384,1615.05,121.667026,-82.54598,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,102,2.584384,1613.45,122.358005,-81.64681,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,103,2.584384,1620.76,123.048984,-80.74764,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,104,2.584379,1606.99,123.739963,-79.84847,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,105,2.584379,1597.36,124.430942,-78.949308,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,106,2.584382,1586.51,125.121921,-78.050146,-56.159982,0.137689,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,107,2.58439,1587.11,125.8129,-77.150976,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,108,2.58439,1582.8,126.503879,-76.251806,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,109,2.58439,1582.36,127.194858,-75.352636,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,110,2.58439,1593.65,127.885837,-74.453466,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,111,2.584392,1612.07,128.576816,-73.554296,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,112,2.584379,1614.31,129.267795,-72.655126,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,113,2.584379,1616.92,129.958774,-71.755964,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,114,2.58438,1623.08,130.649753,-70.856794,-56.159982,0.137689,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,115,2.584397,1627.75,131.340732,-69.957624,-56.159982,0.137688,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,116,2.584397,1628.98,132.031711,-69.058454,-56.159982,0.137688,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,117,2.584397,1629.67,132.72269,-68.159284,-56.159982,0.137688,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,118,2.584397,1625.71,133.413669,-67.260114,-56.159982,0.137688,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,119,2.584393,1626.33,134.104648,-66.360944,-56.159982,0.137688,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,120,2.584393,1639.72,134.795627,-65.461774,-56.159982,0.137688,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,121,2.584407,1638.02,135.486606,-64.562612,-56.159982,0.137688,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,122,2.584382,1640.45,136.17757,-63.663438,-56.159982,0.137689,-0.105808,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,123,2.584384,1640.02,136.868549,-62.764268,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,124,2.584384,1647.37,137.559528,-61.865098,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,125,2.584381,1638.03,138.250507,-60.965929,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,126,2.584381,1638.42,138.941486,-60.066759,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,PV-module,127,2.584384,1647.2,139.632465,-59.167593,-56.159982,0.137689,-0.105809,0.984808
jl-bahagia,prc-00,blk-29,roof-04,roof,0,913.682341,0.0,124.299766,-86.755482,-57.867702,0.0,0.0,1.0
jl-bahagia,prc-00,blk-29,roof-05,PV-module,1,2.584383,1636.77,121.343177,-91.579637,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,2,2.584392,1640.81,120.654532,-92.480592,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,3,2.584383,1645.94,119.965895,-93.381555,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,4,2.584383,1645.53,119.277251,-94.282518,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,5,2.584392,1640.69,118.588614,-95.183473,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,6,2.584383,1641.9,117.899977,-96.084436,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,7,2.584385,1642.79,117.211325,-96.985399,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,8,2.584383,1644.67,116.522689,-97.886354,-53.729524,0.137964,-0.10545,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,9,2.584385,1640.81,115.834052,-98.787317,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,10,2.584383,1642.32,115.1454,-99.68828,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,11,2.584392,1641.92,114.456763,-100.589235,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,12,2.584383,1643.26,113.768119,-101.490198,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,13,2.584383,1637.35,113.079482,-102.391161,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,14,2.584392,1641.7,112.390845,-103.292116,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,15,2.584383,1638.38,111.702201,-104.193079,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,16,2.584385,1643.89,111.013564,-105.094042,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,17,2.584383,1633.71,110.324912,-105.994997,-53.729524,0.137964,-0.10545,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,18,2.584385,1617.16,109.636275,-106.89596,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,19,2.584383,1574.47,108.947638,-107.796922,-53.729524,0.137963,-0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,20,2.584383,1638.03,123.139451,-92.952605,-53.729524,-0.137964,0.10545,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,21,2.584385,1631.57,122.450822,-93.853567,-53.729524,-0.137963,0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,22,2.584383,1634.1,121.762178,-94.754523,-53.729524,-0.137963,0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,23,2.584392,1638.57,121.073533,-95.655485,-53.729524,-0.137963,0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,24,2.584383,1638.46,120.384897,-96.556448,-53.729524,-0.137963,0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,25,2.584383,1631.84,119.696252,-97.457403,-53.729524,-0.137963,0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,26,2.584392,1636.7,119.007615,-98.358366,-53.729524,-0.137963,0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,27,2.584383,1641.79,118.318979,-99.259329,-53.729524,-0.137963,0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,28,2.584385,1632.08,117.630334,-100.160284,-53.729524,-0.137963,0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,29,2.584383,1631.92,116.94169,-101.061247,-53.729524,-0.137964,0.10545,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,30,2.584385,1630.31,116.253045,-101.96221,-53.729524,-0.137963,0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,31,2.584383,1629.08,115.564409,-102.863165,-53.729524,-0.137963,0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,32,2.584392,1633.26,114.875772,-103.764128,-53.729524,-0.137963,0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,33,2.584392,1627.04,114.18712,-104.665091,-53.729524,-0.137963,0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,34,2.584378,1624.35,113.498483,-105.566054,-53.729524,-0.137963,0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,35,2.584392,1620.25,112.809846,-106.467009,-53.729524,-0.137963,0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,36,2.584392,1621.32,112.121202,-107.367972,-53.729524,-0.137963,0.105451,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,37,2.58438,1604.79,111.432565,-108.268934,-53.729524,-0.137963,0.105452,0.984808
jl-bahagia,prc-00,blk-29,roof-05,PV-module,38,2.584383,1571.43,110.743921,-109.16989,-53.729524,-0.137964,0.10545,0.984808
jl-bahagia,prc-00,blk-29,roof-05,roof,0,216.480384,0.0,112.046147,-104.151463,-54.087246,0.0,0.0,1.0
jl-bahagia,prc-00,blk-30,roof-01,PV-module,1,2.584385,1622.35,28.03596,-91.081319,-39.903348,-0.105612,-0.13784,0.984808
jl-bahagia,prc-00,blk-30,roof-01,PV-module,2,2.584385,1630.34,28.93612,-91.771001,-39.903348,-0.105612,-0.13784,0.984808
jl-bahagia,prc-00,blk-30,roof-01,PV-module,3,2.584387,1632.71,29.836278,-92.460698,-39.903348,-0.105611,-0.13784,0.984808
jl-bahagia,prc-00,blk-30,roof-01,PV-module,4,2.584384,1635.46,30.736435,-93.150388,-39.903348,-0.105611,-0.13784,0.984808
jl-bahagia,prc-00,blk-30,roof-01,roof,0,178.2374,0.0,24.856864,-85.861174,-41.611067,0.0,0.0,1.0
jl-bahagia,prc-00,blk-30,roof-02,PV-module,1,2.58438,1607.25,27.503776,-78.053675,-39.903348,0.106522,0.137138,0.984808
jl-bahagia,prc-00,blk-30,roof-02,PV-module,2,2.584394,1606.19,28.399346,-78.749315,-39.903348,0.106522,0.137137,0.984808
jl-bahagia,prc-00,blk-30,roof-02,PV-module,3,2.584382,1608.93,29.294915,-79.444948,-39.903348,0.106522,0.137138,0.984808
jl-bahagia,prc-00,blk-30,roof-02,roof,0,126.62317,0.0,29.533403,-80.827136,-41.611067,0.0,0.0,1.0
jl-bahagia,prc-00,blk-30,roof-03,PV-module,1,2.584386,1630.16,-0.741177,-65.613864,-39.903348,0.105702,0.137771,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,2,2.584386,1630.51,0.158528,-66.304149,-39.903348,0.105702,0.137771,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,3,2.584384,1609.95,1.058233,-66.994426,-39.903348,0.105702,0.137771,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,4,2.584394,1566.35,1.957939,-67.684703,-39.903348,0.105702,0.13777,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,5,2.584385,1637.27,2.307715,-61.639964,-39.903348,0.105702,0.137771,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,6,2.584386,1629.17,-2.413828,-67.793988,-39.903348,-0.105702,-0.137771,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,7,2.584384,1627.27,-1.514122,-68.484265,-39.903348,-0.105702,-0.137771,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,8,2.584386,1617.24,-0.614417,-69.174542,-39.903348,-0.105702,-0.137771,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,9,2.584386,1597.08,0.285288,-69.864827,-39.903348,-0.105702,-0.137771,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,10,2.584393,1633.17,0.635064,-63.820084,-39.903348,-0.105702,-0.137771,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,11,2.584388,1622.93,1.534769,-64.510365,-39.903348,-0.105702,-0.137771,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,12,2.584395,1616.82,2.434474,-65.20065,-39.903348,-0.105702,-0.13777,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,13,2.584383,1586.42,3.334179,-65.890927,-39.903348,-0.105702,-0.137771,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,14,2.584385,1631.46,3.683956,-59.846188,-39.903348,-0.105702,-0.137771,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,15,2.584385,1565.67,11.781302,-66.058705,-39.903348,-0.105702,-0.137771,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,16,2.584387,1562.7,12.681007,-66.74899,-39.903348,-0.105702,-0.137771,0.984808
jl-bahagia,prc-00,blk-30,roof-03,PV-module,17,2.584385,1545.07,13.580713,-67.439274,-39.903348,-0.105702,-0.137771,0.984808
jl-bahagia,prc-00,blk-30,roof-03,roof,0,305.605325,0.0,8.002281,-69.380562,-41.611067,0.0,0.0,1.0
jl-bahagia,prc-00,blk-30,roof-04,PV-module,1,2.584381,1255.32,-6.764177,-64.097262,-53.456602,-0.138252,0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,2,2.584378,1279.54,-6.078012,-63.194414,-53.456602,-0.138252,0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,3,2.584388,1278.54,-5.391848,-62.291567,-53.456602,-0.138252,0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,4,2.584385,1303.94,-4.705683,-61.388716,-53.456602,-0.138252,0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,5,2.584385,1322.12,-4.019519,-60.485869,-53.456602,-0.138252,0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,6,2.584385,1323.69,-3.333355,-59.583021,-53.456602,-0.138252,0.105072,0.984808
jl-bahagia,prc-00,blk-30,roof-04,PV-module,7,2.584386,1359.48,-2.64719,-58.680174,-53.456602,-0.138252,0.105072,0.984808
